NU_ANO_CENSO|ID_GESTOR|NU_MES|NU_ANO|NU_IDADE_REFERENCIA|NU_IDADE|TP_SEXO|TP_COR_RACA|TP_NACIONALIDADE|CO_PAIS_ORIGEM|CO_UF_NASC|CO_MUNICIPIO_NASC|IN_NECESSIDADE_ESPECIAL|IN_BAIXA_VISAO|IN_CEGUEIRA|IN_DEF_AUDITIVA|IN_DEF_FISICA|IN_DEF_INTELECTUAL|IN_SURDEZ|IN_SURDOCEGUEIRA|IN_DEF_MULTIPLA|IN_AUTISMO|IN_SUPERDOTACAO|TP_ESCOLARIDADE|TP_ENSINO_MEDIO|CO_AREA_CURSO_1|CO_CURSO_1|IN_LICENCIATURA_1|NU_ANO_CONCLUSAO_1|TP_TIPO_IES_1|CO_IES_1|CO_AREA_CURSO_2|CO_CURSO_2|IN_LICENCIATURA_2|NU_ANO_CONCLUSAO_2|TP_TIPO_IES_2|CO_IES_2|IN_ESPECIALIZACAO|IN_MESTRADO|IN_DOUTORADO|IN_POS_NENHUM|IN_ESPECIFICO_CRECHE|IN_ESPECIFICO_PRE_ESCOLA|IN_ESPECIFICO_ANOS_INICIAIS|IN_ESPECIFICO_ANOS_FINAIS|IN_ESPECIFICO_ENS_MEDIO|IN_ESPECIFICO_EJA|IN_ESPECIFICO_ED_ESPECIAL|IN_ESPECIFICO_ED_INDIGENA|IN_ESPECIFICO_CAMPO|IN_ESPECIFICO_AMBIENTAL|IN_ESPECIFICO_DIR_HUMANOS|IN_ESPECIFICO_DIV_SEXUAL|IN_ESPECIFICO_DIR_ADOLESC|IN_ESPECIFICO_AFRO|IN_ESPECIFICO_GESTAO|IN_ESPECIFICO_OUTROS|IN_ESPECIFICO_NENHUM|TP_CARGO_GESTOR|TP_TIPO_ACESSO_CARGO|TP_TIPO_CONTRATACAO|CO_ENTIDADE|CO_REGIAO|CO_MESORREGIAO|CO_MICRORREGIAO|CO_UF|CO_MUNICIPIO|CO_DISTRITO|TP_DEPENDENCIA|TP_LOCALIZACAO|TP_CATEGORIA_ESCOLA_PRIVADA|IN_CONVENIADA_PP|TP_CONVENIO_PODER_PUBLICO|IN_MANT_ESCOLA_PRIVADA_EMP|IN_MANT_ESCOLA_PRIVADA_ONG|IN_MANT_ESCOLA_PRIV_ONG_OSCIP|IN_MANT_ESCOLA_PRIVADA_OSCIP|IN_MANT_ESCOLA_PRIVADA_SIND|IN_MANT_ESCOLA_PRIVADA_SIST_S|IN_MANT_ESCOLA_PRIVADA_S_FINS|TP_REGULAMENTACAO|TP_LOCALIZACAO_DIFERENCIADA|IN_EDUCACAO_INDIGENA
2020|4D91376E51BFD698582717E116D3DA89|3|1976|44|44|2|0|1|76|12.0|1200302.0|0|||||||||||4||0.0|0114B011|1|2011.0|1.0|549.0|||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|2|||12027618|1|1201|12002|12|1200302|120030205|3|2|||||||||||2|0|0
2020|92A214D1B36B6B0B5797EC4B7A7A660C|6|1979|40|41|2|0|1|76|12.0|1200708.0|0|||||||||||4||0.0|0114M011|1|2005.0|1.0|549.0|||0||||0.0|0.0|0.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2|||12027626|1|1202|12005|12|1200708|120070805|2|2|||||||||||2|0|0
2020|35F8FFA6402F3DC8F0F6D54F1EEF97D5|5|1979|41|41|2|0|1|76|12.0|1200351.0|0|||||||||||3|2.0|||0||||||0||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2|||12027634|1|1201|12001|12|1200351|120035105|3|2|||||||||||1|2|1
2020|B955BB30CA184E038A00A4EBAAA6D768|12|1977|42|43|2|1|1|76|12.0|1200203.0|0|||||||||||4||0.0|0113P011|1|2011.0|1.0|549.0|||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|3.0|1.0|12027650|1|1201|12001|12|1200427|120042705|2|2|||||||||||2|1|0
2020|92BB5B32C529B2E74A78A61899F4BE81|4|1991|29|29|1|3|1|76|12.0|1200203.0|0|||||||||||4||0.0|0114C031|1|2017.0|2.0|1632.0|||0||||1.0|0.0|0.0|0.0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|1|5.0|1.0|12027669|1|1201|12001|12|1200427|120042705|2|2|||||||||||1|0|0
2020|2C4FD1D354DE12143A9D6D826B1D4CA9|12|1970|49|50|1|3|1|76|12.0|1200427.0|0|||||||||||4|1.0|0.0|0312S012|0|2017.0|1.0|9999999.0|||0||||0.0|0.0|0.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|2|||12027669|1|1201|12001|12|1200427|120042705|2|2|||||||||||1|0|0
2020|E58AE7EFB1962DF47A849A2E5EC94897|7|1974|45|46|1|1|1|76|12.0|1200609.0|0|||||||||||3|1.0|||0||||||0||||||||0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|2|||12027685|1|1201|12002|12|1200609|120060905|3|2|||||||||||2|0|0
2020|1FAAD42C655B441B195D93A22EB9C439|3|1981|39|39|2|2|1|76|12.0|1200609.0|0|||||||||||4|2.0|0.0|0113P011|1|2011.0|1.0|2.0|||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|2|||12027707|1|1201|12002|12|1200609|120060905|2|2|||||||||||2|2|1
2020|6E480396BB6BF77BCE0A84D4496F325C|10|1988|31|32|1|0|1|76|12.0|1200427.0|0|||||||||||3|1.0|||0||||||0||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|2|||12027715|1|1201|12001|12|1200427|120042705|3|2|||||||||||1|1|0
2020|290D071185FBCFD3A57812C4D0EA0A77|10|1977|42|43|2|0|1|76|12.0|1200401.0|0|||||||||||4|2.0|0.0|0115L131|1|2004.0|1.0|549.0|||0||||0.0|1.0|0.0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|6.0|1.0|12027758|1|1202|12004|12|1200401|120040105|2|1|||||||||||2|0|0
2020|09F746F9D2B5E8D9CEEEBBEA3F344BE2|10|1971|48|49|1|0|1|76|12.0|1200401.0|0|||||||||||4||0.0|0114M011|1|2004.0|1.0|549.0|||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|2|||12027774|1|1201|12002|12|1200609|120060905|2|2|||||||||||2|0|0
2020|09F746F9D2B5E8D9CEEEBBEA3F344BE2|10|1971|48|49|1|0|1|76|12.0|1200401.0|0|||||||||||4||0.0|0114M011|1|2004.0|1.0|549.0|||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|2|||12027782|1|1201|12002|12|1200609|120060905|2|2|||||||||||2|0|0
2020|0764ADCCE93031B1155B07476FF72411|1|1973|47|47|2|1|1|76|12.0|1200336.0|0|||||||||||4|2.0|0.0|0114H011|1|2014.0|1.0|9999999.0|||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|2|||12027804|1|1201|12001|12|1200336|120033605|2|2|||||||||||1|2|1
2020|C1298DA88C94828516BEC781E7A9003A|1|1990|30|30|2|1|1|76|12.0|1200401.0|0|||||||||||4|2.0|0.0|0113P011|1|2010.0|2.0|1270.0|||0||||1.0|0.0|0.0|0.0|1|1|0|0|0|1|1|0|0|1|0|0|0|1|0|1|0|1|3.0|1.0|12027812|1|1202|12004|12|1200401|120040105|3|1|||||||||||2|0|0
2020|7BFE989AAD548353750B9B71C193F023|2|1966|54|54|1|3|1|76|12.0|1200336.0|0|||||||||||4|4.0|0.0|0114B011|1|2004.0|1.0|549.0|||0||||0.0|0.0|0.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2|||12027820|1|1201|12001|12|1200336|120033605|3|2|||||||||||2|1|0
2020|5F77879ACCC4FCE095E0EA569602A7D9|6|1969|50|51|2|0|1|76|12.0|1200401.0|0|||||||||||3|2.0|||0||||||0||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|6.0|1.0|12027839|1|1202|12004|12|1200401|120040105|3|1|||||||||||2|0|0
2020|8551F4DF736F9299F31F6724EC4EFE11|10|1973|46|47|2|3|1|76|12.0|1200401.0|0|||||||||||4|2.0|0.0|0923S012|0|2007.0|2.0|1226.0|0.0|0113P011|1|1995.0|1.0|549.0|1.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|6.0|1.0|12027847|1|1202|12004|12|1200401|120040105|3|1|||||||||||2|0|0
2020|474397319C8C52772663F980A44F6641|1|1983|37|37|2|3|1|76|12.0|1200385.0|0|||||||||||4|1.0|0.0|0113P011|1|2010.0|2.0|298.0|||0||||1.0|0.0|0.0|0.0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|6.0|1.0|12027855|1|1202|12004|12|1200401|120040105|3|2|||||||||||1|0|0
2020|A2CB29C90F13EBB335859B109A5668FD|3|1971|49|49|2|0|1|76|12.0|1200104.0|0|||||||||||4|4.0|0.0|0113P011|1|2006.0|1.0|9999999.0|||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|1|6.0|1.0|12027863|1|1202|12004|12|1200401|120040105|3|2|||||||||||2|1|0
2020|59FEB0B02C1450D0C6042C4A542A9590|2|1959|61|61|1|1|1|76|13.0|1302405.0|0|||||||||||4|2.0|0.0|0113P011|1|2011.0|1.0|549.0|||0||||1.0|0.0|0.0|0.0|0|0|1|1|0|1|1|0|0|1|0|0|0|0|1|0|0|1|6.0|1.0|12027871|1|1202|12004|12|1200401|120040105|3|2|||||||||||1|1|0
2020|C64C71F2E681AB7DC602CCC4EE358F5E|10|1991|28|29|1|1|1|76|11.0|1100056.0|0|||||||||||4|1.0|0.0|0114H011|1|2011.0|2.0|135.0|||0||||1.0|0.0|0.0|0.0|0|0|1|1|1|1|0|0|0|0|0|0|0|0|1|1|0|1|3.0|1.0|12027880|1|1202|12004|12|1200401|120040105|3|2|||||||||||1|1|0
2020|323923AF101526D11E6CC3D3A419819C|4|1966|54|54|2|0|1|76|12.0|1200203.0|0|||||||||||3|1.0|||0||||||0||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2.0|1.0|12027898|1|1201|12001|12|1200203|120020305|3|2|||||||||||1|0|0
2020|E1CBC89E5C52CFA3A60531981AE22510|4|1966|54|54|1|0|1|76|13.0|1302603.0|0|||||||||||4||0.0|0113P011|1|2006.0|1.0|549.0|||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|5.0|1.0|12027901|1|1201|12001|12|1200203|120020305|3|1|||||||||||1|0|0
2020|66BD35EA4EC5A4C99CD126ED612C1E6D|8|1973|46|47|2|3|1|76|12.0|1200203.0|0|||||||||||4||0.0|0113P011|1|2006.0|1.0|549.0|||0||||0.0|0.0|0.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|5.0|1.0|12027910|1|1201|12001|12|1200203|120020305|3|1|||||||||||1|0|0
2020|323923AF101526D11E6CC3D3A419819C|4|1966|54|54|2|0|1|76|12.0|1200203.0|0|||||||||||3|1.0|||0||||||0||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2.0|1.0|12027928|1|1201|12001|12|1200203|120020305|3|2|||||||||||1|0|0
2020|323923AF101526D11E6CC3D3A419819C|4|1966|54|54|2|0|1|76|12.0|1200203.0|0|||||||||||3|1.0|||0||||||0||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2.0|1.0|12027944|1|1201|12001|12|1200203|120020305|3|2|||||||||||1|0|0
2020|281ECAC5B2AA954048D819DC3D240E02|3|1971|49|49|2|3|1|76|12.0|1200203.0|0|||||||||||4||0.0|0113P011|1|2006.0|1.0|549.0|||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|1|5.0|1.0|12027960|1|1201|12001|12|1200203|120020305|3|1|||||||||||1|0|0
2020|8F55C85945B88864ED5D011F334F42F0|9|1973|46|47|2|3|1|76|12.0|1200203.0|0|||||||||||4||0.0|0113P011|1|2009.0|1.0|549.0|0.0|0115L131|1|2008.0|1.0|549.0|1.0|0.0|0.0|0.0|0|0|1|0|0|1|1|0|0|0|0|0|0|0|1|1|0|1|6.0|1.0|12027979|1|1201|12001|12|1200203|120020305|3|1|||||||||||1|0|0
2020|323923AF101526D11E6CC3D3A419819C|4|1966|54|54|2|0|1|76|12.0|1200203.0|0|||||||||||3|1.0|||0||||||0||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2.0|1.0|12027987|1|1201|12001|12|1200203|120020305|3|2|||||||||||1|0|0
2020|5739DED49F2E5F446DF342A3D6B757BF|7|1969|50|51|1|0|1|76|12.0|1200203.0|0|||||||||||3|2.0|||0||||||0||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2.0|1.0|12027995|1|1201|12001|12|1200203|120020305|3|2|||||||||||1|0|0
2020|323923AF101526D11E6CC3D3A419819C|4|1966|54|54|2|0|1|76|12.0|1200203.0|0|||||||||||3|1.0|||0||||||0||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2.0|2.0|12028002|1|1201|12001|12|1200203|120020305|3|2|||||||||||1|0|0
2020|99BE26A0DD2961624889A16847FA6EF2|12|1966|53|54|1|3|1|76|12.0|1200328.0|0|||||||||||4||0.0|0113P011|1|2011.0|1.0|549.0|||0||||1.0|0.0|0.0|0.0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|||12028010|1|1201|12002|12|1200328|120032805|3|2|||||||||||0|0|0
2020|7520970A6B172B9C0545D09FF0AB17D5|10|1978|41|42|1|3|1|76|12.0|1200500.0|0|||||||||||4||0.0|0115L131|1|2010.0|1.0|549.0|||0||||0.0|0.0|0.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2|||12028029|1|1202|12003|12|1200435|120043505|3|2|||||||||||0|2|1
2020|BF4DC1A9E4FA361C6C09CEE50E31BF86|5|1978|42|42|2|0|1|76|12.0|1200401.0|0|||||||||||4|1.0|0.0|0115L041|1|2010.0|1.0|549.0|||0||||0.0|0.0|0.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|5.0|1.0|12028037|1|1202|12004|12|1200401|120040105|2|1|||||||||||2|0|0
2020|558C1CBA19CBE3CCF4DFF594D8F749C0|6|1979|40|41|1|1|1|76|12.0|1200401.0|0|||||||||||4|1.0|0.0|0413A012|0|2007.0|2.0|2671.0|||0||||0.0|0.0|0.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|3.0||12028096|1|1202|12004|12|1200401|120040105|4|1|1.0|0.0||1.0|0.0|0.0|0.0|0.0|0.0|1.0|1|0|0
2020|D46589C89F0DC2E2786A822E25895F71|9|1970|49|50|2|0|1|76|12.0|1200401.0|0|||||||||||4|1.0|0.0|0710E012|0|1988.0|1.0|549.0|||0||||0.0|1.0|0.0|0.0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|1|1|0|1|2.0||12028100|1|1202|12004|12|1200401|120040105|4|1|1.0|0.0||0.0|0.0|0.0|0.0|0.0|1.0|0.0|0|0|0
2020|1FAAD42C655B441B195D93A22EB9C439|3|1981|39|39|2|2|1|76|12.0|1200609.0|0|||||||||||4|2.0|0.0|0113P011|1|2011.0|1.0|2.0|||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|2|||12028118|1|1201|12002|12|1200609|120060905|2|2|||||||||||2|2|1
2020|B0EBD8A5CA3588E1245E678EFB62F614|9|1972|47|48|2|0|1|76|12.0|1200500.0|0|||||||||||4||0.0|0114M011|1|2005.0|1.0|9999999.0|||0||||0.0|0.0|0.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2|||12028142|1|1202|12003|12|1200500|120050005|2|2|||||||||||2|0|0
2020|B0EBD8A5CA3588E1245E678EFB62F614|9|1972|47|48|2|0|1|76|12.0|1200500.0|0|||||||||||4||0.0|0114M011|1|2005.0|1.0|9999999.0|||0||||0.0|0.0|0.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2|||12028150|1|1202|12003|12|1200500|120050005|2|2|||||||||||2|0|0
2020|87A749B6F787D1F13F1760D4480AB171|1|1975|45|45|2|3|1|76|12.0|1200401.0|0|||||||||||4||0.0|0114B011|1|2011.0|1.0|549.0|||0||||0.0|0.0|0.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2|||12028185|1|1202|12004|12|1200179|120017905|3|2|||||||||||1|0|0
2020|37EA1B3A844F4CAD5F093224A33D809C|6|1958|61|62|1|3|1|76|12.0|1200609.0|0|||||||||||3|3.0|||0||||||0||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|2|||12028215|1|1201|12002|12|1200328|120032805|3|2|||||||||||0|2|1
2020|62049008FBB602081BD8B3098E3DBEF8|10|1987|32|33|2|0|1|76|12.0|1200054.0|0|||||||||||3|1.0|||0||||||0||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2|||12028223|1|1202|12005|12|1200054|120005405|2|2|||||||||||2|0|0
2020|4D91376E51BFD698582717E116D3DA89|3|1976|44|44|2|0|1|76|12.0|1200302.0|0|||||||||||4||0.0|0114B011|1|2011.0|1.0|549.0|||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|2|||12028240|1|1201|12002|12|1200302|120030205|3|2|||||||||||2|0|0
2020|4D91376E51BFD698582717E116D3DA89|3|1976|44|44|2|0|1|76|12.0|1200302.0|0|||||||||||4||0.0|0114B011|1|2011.0|1.0|549.0|||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|2|||12028258|1|1201|12002|12|1200302|120030205|3|2|||||||||||2|0|0
2020|4D91376E51BFD698582717E116D3DA89|3|1976|44|44|2|0|1|76|12.0|1200302.0|0|||||||||||4||0.0|0114B011|1|2011.0|1.0|549.0|||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|2|||12028274|1|1201|12002|12|1200302|120030205|3|2|||||||||||2|0|0
2020|4D91376E51BFD698582717E116D3DA89|3|1976|44|44|2|0|1|76|12.0|1200302.0|0|||||||||||4||0.0|0114B011|1|2011.0|1.0|549.0|||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|2|||12028282|1|1201|12002|12|1200302|120030205|3|2|||||||||||2|0|0
2020|3279D80FE202BD8DF2A062CC8824031C|10|1978|41|42|2|3|1|76|12.0|1200401.0|0|||||||||||4|2.0|0.0|0113P011|1|2012.0|2.0|298.0|||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|1|3.0|1.0|12028320|1|1202|12005|12|1200104|120010405|3|1|||||||||||1|0|0
2020|934C7229A191BAED67439279908A237E|3|1960|60|60|2|3|1|76|12.0|1200104.0|0|||||||||||4|2.0|0.0|0114H011|1|2004.0|1.0|549.0|||0||||1.0|0.0|0.0|0.0|0|1|1|1|1|1|1|0|1|1|0|0|1|1|1|1|0|2|||12028339|1|1202|12005|12|1200104|120010405|3|2|||||||||||2|1|0
2020|977A73A35D35594C455C41CAB685EF29|2|1976|44|44|1|3|1|76|12.0|1200104.0|0|||||||||||4||0.0|0114G011|1|2011.0|1.0|549.0|||0||||0.0|0.0|0.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|6.0|1.0|12028347|1|1202|12005|12|1200104|120010405|3|2|||||||||||2|1|0
2020|CD9FDC9E02C9F6BF74F01518974B91E0|10|1937|82|83|2|1|1|76|42.0|4204301.0|0|||||||||||4|2.0|0.0|0113P011|1|1986.0|1.0|9999999.0|||0||||1.0|0.0|0.0|0.0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|2.0|1.0|12028363|1|1202|12005|12|1200708|120070805|3|1|||||||||||1|0|0
2020|CAECBD0AEA2E7157FEE973700509DC21|12|1979|40|41|2|3|1|76|12.0|1200708.0|0|||||||||||4||0.0|0114M011|1|2004.0|1.0|549.0|||0||||0.0|0.0|0.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2|||12028398|1|1202|12005|12|1200708|120070805|3|2|||||||||||2|1|0
2020|CAECBD0AEA2E7157FEE973700509DC21|12|1979|40|41|2|3|1|76|12.0|1200708.0|0|||||||||||4||0.0|0114M011|1|2004.0|1.0|549.0|||0||||0.0|0.0|0.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2|||12028428|1|1202|12005|12|1200708|120070805|3|2|||||||||||2|0|0
2020|6E480396BB6BF77BCE0A84D4496F325C|10|1988|31|32|1|0|1|76|12.0|1200427.0|0|||||||||||3|1.0|||0||||||0||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|2|||12028436|1|1201|12001|12|1200427|120042705|3|2|||||||||||0|0|0
2020|CE46BA12E2D9C71E8289DFB5C3EB9CDC|6|1971|48|49|2|0|1|76|12.0|1200427.0|0|||||||||||4||0.0|0113P011|1|2012.0|1.0|549.0|||0||||0.0|0.0|0.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|6.0|1.0|12028444|1|1201|12001|12|1200427|120042705|3|2|||||||||||1|1|0
2020|7B26E99B753454758893F7261A0DBA92|7|1977|42|43|1|3|1|76|12.0|1200203.0|0|||||||||||4||0.0|0114G011|1|2011.0|1.0|549.0|||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|3.0|1.0|12028452|1|1201|12001|12|1200427|120042705|3|2|||||||||||1|0|0
2020|7AD7A218EADB672E2493CF9BE45F4229|3|1983|37|37|2|3|1|76|12.0|1200203.0|0|||||||||||4|2.0|0.0|0113P011|1|2010.0|1.0|2.0|||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|5.0|1.0|12028460|1|1201|12001|12|1200427|120042705|3|1|||||||||||2|0|0
2020|792959402FED9E337AEA62900ADCFB04|3|1986|34|34|1|3|1|76|12.0|1200203.0|0|||||||||||4||0.0|0114G011|1|2012.0|1.0|549.0|||0||||0.0|0.0|0.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|5.0|1.0|12028479|1|1201|12001|12|1200427|120042705|2|2|||||||||||1|0|0
2020|09AA7E52A218218CA7DEC34BF97A8871|6|1989|30|31|2|0|1|76|12.0|1200344.0|0|||||||||||4|1.0|0.0|0113P011|1|2018.0|1.0|9999999.0|||0||||0.0|0.0|0.0|1.0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|2|||12028487|1|1202|12003|12|1200435|120043505|2|2|||||||||||0|2|1
2020|7520970A6B172B9C0545D09FF0AB17D5|10|1978|41|42|1|3|1|76|12.0|1200500.0|0|||||||||||4||0.0|0115L131|1|2010.0|1.0|549.0|||0||||0.0|0.0|0.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2|||12028495|1|1202|12003|12|1200435|120043505|3|2|||||||||||0|2|1
2020|21C2D3235106D9CFB97248C3A884C514|9|1980|39|40|1|0|1|76|12.0|1200393.0|0|||||||||||3|2.0|||0||||||0||||||||0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|2.0|1.0|12028517|1|1201|12001|12|1200393|120039305|3|2|||||||||||2|0|0
2020|4BFADB8019B221D062225FDE1A769967|1|1980|40|40|2|0|1|76|12.0|1200203.0|0|||||||||||4|2.0|0.0|0114B011|1|2011.0|1.0|549.0|||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|6.0|1.0|12028550|1|1201|12001|12|1200336|120033605|3|1|||||||||||2|0|0
2020|EA8192523D2E022A9109196CFF213E5E|2|1978|42|42|2|0|1|76|12.0|1200401.0|0|||||||||||4||0.0|0113P011|1|2014.0|1.0|549.0|||0||||0.0|0.0|0.0|1.0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5.0|1.0|12028576|1|1202|12004|12|1200401|120040105|2|1|||||||||||2|0|0
2020|22A249595AE4FC5F1FA696A8E834444C|3|1964|56|56|1|1|1|76|12.0|1200104.0|0|||||||||||3|1.0|||0||||||0||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2|||12028584|1|1202|12005|12|1200252|120025205|3|2|||||||||||2|0|0
2020|B1121D304CFF0339213A3A8A9747194D|7|1972|47|48|1|0|1|76|12.0|1200708.0|0|||||||||||4|2.0|0.0|0114H011|1|2011.0|1.0|549.0|||0||||1.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|6.0|1.0|12028622|1|1202|12005|12|1200252|120025205|3|2|||||||||||1|0|0
2020|6B325952AD88B2583FDBD623030A3E2A|4|1986|34|34|1|3|1|76|12.0|1200351.0|0|||||||||||3|1.0|||0||||||0||||||||0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|2|||12028630|1|1201|12001|12|1200351|120035105|3|2|||||||||||2|2|1
2020|A622D70E6AD99EC6D2CFF27FB71061FC|7|1979|40|41|1|0|1|76|12.0|1200302.0|0|||||||||||4||0.0|0114M011|1|2010.0|1.0|549.0|||0||||0.0|0.0|0.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2|||12028649|1|1201|12002|12|1200302|120030205|2|2|||||||||||2|2|1
2020|A622D70E6AD99EC6D2CFF27FB71061FC|7|1979|40|41|1|0|1|76|12.0|1200302.0|0|||||||||||4||0.0|0114M011|1|2010.0|1.0|549.0|||0||||0.0|0.0|0.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2|||12028657|1|1201|12002|12|1200302|120030205|2|2|||||||||||2|2|1
2020|E81652E7344F52F6F362290EE6FEC4BC|6|1983|36|37|2|0|1|76|13.0|1301803.0|0|||||||||||3|2.0|||0||||||0||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|6.0|1.0|12028665|1|1201|12001|12|1200203|120020305|3|1|||||||||||1|0|0
2020|4BF380F6DC1F292DFE3D89A7596E7214|5|1979|41|41|2|3|1|76|12.0|1200203.0|0|||||||||||4||0.0|0113P011|1|2012.0|1.0|15507.0|||0||||0.0|0.0|0.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|3.0|1.0|12028673|1|1201|12001|12|1200203|120020305|3|1|||||||||||1|0|0
2020|852F6F597DCCC32FE31280881ABFB4D4|11|1983|36|37|1|3|1|76|12.0|1200401.0|0|||||||||||4||0.0|0113P011|1|2013.0|1.0|549.0|||0||||1.0|0.0|0.0|0.0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5.0|1.0|12028681|1|1202|12004|12|1200401|120040105|2|1|||||||||||1|0|0
